sensor,min,max,avg,start,end
ANE,0.0,12.8,3.1904477611940276,2018-10-17T02:00:00.000+02:00,2018-10-18T02:00:00.000+02:00
ANE,0.0,12.0,3.2670658682634692,2018-10-18T02:00:00.000+02:00,2018-10-19T02:00:00.000+02:00
ANE,0.0,17.6,3.161561561561562,2018-10-19T02:00:00.000+02:00,2018-10-20T02:00:00.000+02:00
ANE,0.0,14.4,3.147147147147146,2018-10-20T02:00:00.000+02:00,2018-10-21T02:00:00.000+02:00
ANE,0.0,24.8,4.456470588235297,2018-10-21T02:00:00.000+02:00,2018-10-22T02:00:00.000+02:00
ANE,1.6,29.6,9.609726443768997,2018-10-22T02:00:00.000+02:00,2018-10-23T02:00:00.000+02:00
ANE,0.0,20.0,6.531736526946108,2018-10-23T02:00:00.000+02:00,2018-10-24T02:00:00.000+02:00
ANE,0.0,16.8,3.891566265060237,2018-10-24T02:00:00.000+02:00,2018-10-25T02:00:00.000+02:00
ANE,0.0,20.8,4.158558558558557,2018-10-25T02:00:00.000+02:00,2018-10-26T02:00:00.000+02:00
ANE,0.0,18.4,4.205373134328354,2018-10-26T02:00:00.000+02:00,2018-10-27T02:00:00.000+02:00
ANE,0.0,40.8,12.259523809523806,2018-10-27T02:00:00.000+02:00,2018-10-28T02:00:00.000+02:00
ANE,1.6,37.6,11.719760479041915,2018-10-28T02:00:00.000+02:00,2018-10-29T01:00:00.000+01:00
ANE,0.0,84.0,16.418713450292405,2018-10-29T01:00:00.000+01:00,2018-10-30T01:00:00.000+01:00
ANE,0.0,29.6,5.764285714285715,2018-10-30T01:00:00.000+01:00,2018-10-31T01:00:00.000+01:00
ANE,0.0,29.6,5.0457831325301195,2018-10-31T01:00:00.000+01:00,2018-11-01T01:00:00.000+01:00
ANE,0.0,22.4,5.7024390243902445,2018-11-01T01:00:00.000+01:00,2018-11-02T01:00:00.000+01:00
ANE,0.0,18.4,4.22994011976048,2018-11-02T01:00:00.000+01:00,2018-11-03T01:00:00.000+01:00
ANE,0.0,12.0,3.771771771771774,2018-11-03T01:00:00.000+01:00,2018-11-04T01:00:00.000+01:00
ANE,0.0,27.2,4.579310344827586,2018-11-04T01:00:00.000+01:00,2018-11-05T01:00:00.000+01:00
ANE,0.0,15.2,3.45703971119134,2018-11-05T01:00:00.000+01:00,2018-11-06T01:00:00.000+01:00
ANE,0.0,25.6,4.367785234899331,2018-11-06T01:00:00.000+01:00,2018-11-07T01:00:00.000+01:00
ANE,0.0,16.8,4.14409937888199,2018-11-07T01:00:00.000+01:00,2018-11-08T01:00:00.000+01:00
ANE,0.0,10.4,3.210094637223973,2018-11-08T01:00:00.000+01:00,2018-11-09T01:00:00.000+01:00
ANE,0.0,11.2,3.130120481927711,2018-11-09T01:00:00.000+01:00,2018-11-10T01:00:00.000+01:00
